বিভাগ,জেলা,থানা/সিটি কর্পোরেশন/পৌরসভা,ইউনিয়ন/মহল্লা
খুলনা,খুলনা, ফুলতলা , ফুলতলা ইউনিয়ন 
খুলনা,খুলনা,ডুমুরিয়া ,ধামালিয়া ইউনিয়ন
খুলনা,খুলনা,ডুমুরিয়া ,রঘুনাথপুর ইউনিয়ন
খুলনা,খুলনা,ডুমুরিয়া ,রুদাঘরা ইউনিয়ন
খুলনা,খুলনা,ডুমুরিয়া ,খর্ণিয়া ইউনিয়ন
খুলনা,খুলনা,ডুমুরিয়া ,আটলিয়া ইউনিয়ন
খুলনা,খুলনা,ডুমুরিয়া ,মাগুরাঘোনা ইউনিয়ন
খুলনা,খুলনা,ডুমুরিয়া ,শোভনা ইউনিয়ন
খুলনা,খুলনা,ডুমুরিয়া ,শরাফপুর ইউনিয়ন
খুলনা,খুলনা,ডুমুরিয়া ,সাহস ইউনিয়ন
খুলনা,খুলনা,ডুমুরিয়া ,ভান্ডারপাড়া ইউনিয়ন
খুলনা,খুলনা,ডুমুরিয়া ,ডুমুরিয়া ইউনিয়ন
খুলনা,খুলনা,ডুমুরিয়া ,রংপুর ইউনিয়ন
খুলনা,খুলনা,ডুমুরিয়া ,গুটুদিয়া ইউনিয়ন
খুলনা,খুলনা,ডুমুরিয়া ,মাগুরখালী ইউনিয়ন
খুলনা,খুলনা,বটিয়াঘাটা,জলমা ইউনিয়ন
খুলনা,খুলনা,বটিয়াঘাটা,বটিয়াঘাটা ইউনিয়ন
খুলনা,খুলনা,বটিয়াঘাটা,গংগারামপুর ইউনিয়ন
খুলনা,খুলনা,বটিয়াঘাটা,সুরখালী ইউনিয়ন
খুলনা,খুলনা,বটিয়াঘাটা,ভান্ডারকোট ইউনিয়ন
খুলনা,খুলনা,বটিয়াঘাটা,বালিয়াডাংগা ইউনিয়ন
খুলনা,খুলনা,বটিয়াঘাটা,আমিরপুর ইউনিয়ন
খুলনা,খুলনা, পাইকগাছা  ,হরিঢালী ইউনিয়ন
খুলনা,খুলনা, পাইকগাছা  ,কপিলমুনি ইউনিয়ন
খুলনা,খুলনা, পাইকগাছা  ,লতা ইউনিয়ন
খুলনা,খুলনা, পাইকগাছা  ,দেলুটি ইউনিয়ন
খুলনা,খুলনা, পাইকগাছা  ,সোলাদানা ইউনিয়ন
খুলনা,খুলনা, পাইকগাছা  ,লস্কর ইউনিয়ন
খুলনা,খুলনা, পাইকগাছা  ,গদাইপুর ইউনিয়ন
খুলনা,খুলনা, পাইকগাছা  ,রাড়ুলী ইউনিয়ন
খুলনা,খুলনা, পাইকগাছা  ,চাঁদখালী ইউনিয়ন
খুলনা,খুলনা, পাইকগাছা  ,গড়ইখালী ইউনিয়ন
খুলনা,খুলনা,দাকোপ  , পানখালী ইউনিয়ন
খুলনা,খুলনা,দাকোপ  , দাকোপ ইউনিয়ন
খুলনা,খুলনা,দাকোপ  , লাউডোব ইউনিয়ন
খুলনা,খুলনা,দাকোপ  , কৈলাশগঞ্জ ইউনিয়ন
খুলনা,খুলনা,দাকোপ  , সুতারখালী ইউনিয়ন
খুলনা,খুলনা,দাকোপ  ,কামারখোলা ইউনিয়ন
খুলনা,খুলনা,দাকোপ  ,তিলডাংগা ইউনিয়ন
খুলনা,খুলনা,দাকোপ  , বাজুয়া ইউনিয়ন
খুলনা,খুলনা,দাকোপ  ,বানীশান্তাা ইউনিয়ন
খুলনা,খুলনা, কয়রা,পানখালী ইউনিয়ন
খুলনা,খুলনা, কয়রা, দাকোপ ইউনিয়ন
খুলনা,খুলনা, কয়রা, লাউডোব ইউনিয়ন
খুলনা,খুলনা, কয়রা, কৈলাশগঞ্জ ইউনিয়ন
খুলনা,খুলনা, কয়রা, সুতারখালী ইউনিয়ন
খুলনা,খুলনা, কয়রা, কামারখোলা ইউনিয়ন
খুলনা,খুলনা, কয়রা,তিলডাংগা ইউনিয়ন
খুলনা,খুলনা, কয়রা, বাজুয়া ইউনিয়ন
খুলনা,খুলনা, কয়রা, বানীশান্তাা ইউনিয়ন
খুলনা,যশোর ,যশোর সদর , হৈবতপুর ইউনিয়
খুলনা,যশোর ,যশোর সদর , লেবুতলা ইউনিয়ন
খুলনা,যশোর ,যশোর সদর , ইছালী ইউনিয়ন
খুলনা,যশোর ,যশোর সদর , নওয়াপাড়া ইউনিয়ন
খুলনা,যশোর ,যশোর সদর , উপশহর ইউনিয়ন
খুলনা,যশোর ,যশোর সদর , কাশিমপুর ইউনিয়ন
খুলনা,যশোর ,যশোর সদর , চুড়ামনকাটি ইউনিয়ন
খুলনা,যশোর ,যশোর সদর , দেয়াড়া ইউনিয়ন
খুলনা,যশোর ,যশোর সদর , আরবপুর ইউনিয়ন
খুলনা,যশোর ,যশোর সদর , চাচড়া ইউনিয়ন
খুলনা,যশোর ,যশোর সদর , রামনগর ইউনিয়ন
খুলনা,যশোর ,যশোর সদর , ফতেপুর ইউনিয়ন
খুলনা,যশোর ,যশোর সদর , কচুয়া ইউনিয়ন
খুলনা,যশোর ,যশোর সদর , নরেন্দ্রপুর ইউনিয়ন
খুলনা,যশোর ,যশোর সদর , বসুন্দিয়া ইউনিয়ন
খুলনা,যশোর ,শার্শা ,ডিহি ইউপি
খুলনা,যশোর ,শার্শা ,লক্ষণপুর ইউপি
খুলনা,যশোর ,শার্শা ,বাহাদুরপুর ইউপি
খুলনা,যশোর ,শার্শা ,বেনাপোল ইউপি
খুলনা,যশোর ,শার্শা ,পুটখালী ইউপি
খুলনা,যশোর ,শার্শা ,গোগা ইউপি
খুলনা,যশোর ,শার্শা ,কায়বা ইউপি
খুলনা,যশোর ,শার্শা ,বাগআঁচড়া ইউপি
খুলনা,যশোর ,শার্শা ,উলাশী ইউপি
খুলনা,যশোর ,শার্শা ,শার্শা ইউপি
খুলনা,যশোর ,শার্শা ,নিজামপুর ইউপি
খুলনা,যশোর ,শার্শা ,বেনাপোল পৌরসভা
খুলনা,যশোর ,মনিরামপুর,রোহিতা ইউনিয়ন
খুলনা,যশোর ,মনিরামপুর,কাশিমনগর ইউনিয়ন
খুলনা,যশোর ,মনিরামপুর,ভোজগাতী ইউনিয়ন
খুলনা,যশোর ,মনিরামপুর,ঢাকুরিয়া ইউনিয়ন
খুলনা,যশোর ,মনিরামপুর,হরিদাসকাটি ইউনিয়ন
খুলনা,যশোর ,মনিরামপুর,মণিরামপুর ইউনিয়ন
খুলনা,যশোর ,মনিরামপুর,খেদাপাড়া ইউনিয়ন
খুলনা,যশোর ,মনিরামপুর,হরিহরনগর ইউনিয়ন
খুলনা,যশোর ,মনিরামপুর,ঝাঁপা ইউনিয়ন
খুলনা,যশোর ,মনিরামপুর,মশ্বিমনগর ইউনিয়ন
খুলনা,যশোর ,মনিরামপুর,চালুয়াহাটি ইউনিয়ন
খুলনা,যশোর ,মনিরামপুর,শ্যামকুড় ইউনিয়ন
খুলনা,যশোর ,মনিরামপুর,খানপুর ইউনিয়ন
খুলনা,যশোর ,মনিরামপুর,দূর্বাডাংগা ইউনিয়ন
খুলনা,যশোর ,মনিরামপুর,কুলটিয়া ইউনিয়ন
খুলনা,যশোর ,মনিরামপুর,নেহালপুর ইউনিয়ন
খুলনা,যশোর ,মনিরামপুর,মনোহরপুর ইউনিয়ন
খুলনা,যশোর ,কেশবপুর , ত্রিমোহিনী  ইউনিয়ন
খুলনা,যশোর ,কেশবপুর , সাগরদাড়ী ইউনিয়ন
